Date,Team,Player Value,Pick Value,Total Value
2022-07-02,Stanford Marshmallows,71617,26068,97685
2022-07-02,All-Pro KTC,77218,32305,109523
2022-07-02,Don’t Tread on Me,80859,24820,105679
2022-07-02,Stroud Boyz,57319,30433,87752
2022-07-02,The Shake’N’Bakerz,58676,20880,79556
2022-07-02,Low Taper Feyd,61898,34969,96867
2022-07-02,Washed up Wilsons,64546,37733,102279
2022-07-02,The Cleveland Josh Allens,55602,49975,105577
2022-07-02,Bye Week,64346,21437,85783
2022-07-02,Turrible. Just turrible.,70444,24820,95264
2022-07-03,Stanford Marshmallows,71694,26124,97818
2022-07-03,All-Pro KTC,77424,32439,109863
2022-07-03,Don’t Tread on Me,80999,24894,105893
2022-07-03,Stroud Boyz,57341,30437,87778
2022-07-03,The Shake’N’Bakerz,58755,21102,79857
2022-07-03,Low Taper Feyd,61742,35223,96965
2022-07-03,Washed up Wilsons,64611,37769,102380
2022-07-03,The Cleveland Josh Allens,55585,50027,105612
2022-07-03,Bye Week,64484,21451,85935
2022-07-03,Turrible. Just turrible.,70302,24894,95196
2022-07-04,Stanford Marshmallows,71555,25932,97487
2022-07-04,All-Pro KTC,77554,32286,109840
2022-07-04,Don’t Tread on Me,81153,24776,105929
2022-07-04,Stroud Boyz,57345,30377,87722
2022-07-04,The Shake’N’Bakerz,58952,20919,79871
2022-07-04,Low Taper Feyd,61775,35000,96775
2022-07-04,Washed up Wilsons,64486,37747,102233
2022-07-04,The Cleveland Josh Allens,55610,49919,105529
2022-07-04,Bye Week,64495,21368,85863
2022-07-04,Turrible. Just turrible.,70412,24776,95188
2022-07-05,Stanford Marshmallows,71508,25883,97391
2022-07-05,All-Pro KTC,77536,32403,109939
2022-07-05,Don’t Tread on Me,81105,24828,105933
2022-07-05,Stroud Boyz,57308,30590,87898
2022-07-05,The Shake’N’Bakerz,59018,20968,79986
2022-07-05,Low Taper Feyd,61928,35076,97004
2022-07-05,Washed up Wilsons,64531,37950,102481
2022-07-05,The Cleveland Josh Allens,55578,50112,105690
2022-07-05,Bye Week,64371,21412,85783
2022-07-05,Turrible. Just turrible.,70637,24828,95465
2022-07-06,Stanford Marshmallows,71538,25701,97239
2022-07-06,All-Pro KTC,77637,32305,109942
2022-07-06,Don’t Tread on Me,81231,24605,105836
2022-07-06,Stroud Boyz,57521,30317,87838
2022-07-06,The Shake’N’Bakerz,59228,20821,80049
2022-07-06,Low Taper Feyd,61906,34772,96678
2022-07-06,Washed up Wilsons,64640,37571,102211
2022-07-06,The Cleveland Josh Allens,55487,49837,105324
2022-07-06,Bye Week,64617,21216,85833
2022-07-06,Turrible. Just turrible.,70863,24605,95468
2022-07-07,Stanford Marshmallows,71821,25729,97550
2022-07-07,All-Pro KTC,77989,32192,110181
2022-07-07,Don’t Tread on Me,81286,24627,105913
2022-07-07,Stroud Boyz,57939,30338,88277
2022-07-07,The Shake’N’Bakerz,59521,20762,80283
2022-07-07,Low Taper Feyd,61969,34722,96691
2022-07-07,Washed up Wilsons,64838,37633,102471
2022-07-07,The Cleveland Josh Allens,55717,49818,105535
2022-07-07,Bye Week,64768,21262,86030
2022-07-07,Turrible. Just turrible.,71232,24627,95859
2022-07-08,Stanford Marshmallows,71947,25802,97749
2022-07-08,All-Pro KTC,77936,32189,110125
2022-07-08,Don’t Tread on Me,81413,24632,106045
2022-07-08,Stroud Boyz,58156,30307,88463
2022-07-08,The Shake’N’Bakerz,59696,20661,80357
2022-07-08,Low Taper Feyd,62130,34649,96779
2022-07-08,Washed up Wilsons,64715,37638,102353
2022-07-08,The Cleveland Josh Allens,55466,49887,105353
2022-07-08,Bye Week,64785,21293,86078
2022-07-08,Turrible. Just turrible.,71361,24632,95993
2022-07-09,Stanford Marshmallows,71982,25730,97712
2022-07-09,All-Pro KTC,77837,32055,109892
2022-07-09,Don’t Tread on Me,81156,24402,105558
2022-07-09,Stroud Boyz,58192,30015,88207
2022-07-09,The Shake’N’Bakerz,59846,20217,80063
2022-07-09,Low Taper Feyd,62193,34080,96273
2022-07-09,Washed up Wilsons,64798,37344,102142
2022-07-09,The Cleveland Josh Allens,55509,49839,105348
2022-07-09,Bye Week,64957,21176,86133
2022-07-09,Turrible. Just turrible.,71392,24402,95794
2022-07-10,Stanford Marshmallows,71687,25608,97295
2022-07-10,All-Pro KTC,77501,32096,109597
2022-07-10,Don’t Tread on Me,80951,24323,105274
2022-07-10,Stroud Boyz,58152,29937,88089
2022-07-10,The Shake’N’Bakerz,59686,20248,79934
2022-07-10,Low Taper Feyd,61939,34052,95991
2022-07-10,Washed up Wilsons,64540,37242,101782
2022-07-10,The Cleveland Josh Allens,55535,49781,105316
2022-07-10,Bye Week,64768,21080,85848
2022-07-10,Turrible. Just turrible.,71343,24323,95666
2022-07-11,Stanford Marshmallows,0,25676,25676
2022-07-11,All-Pro KTC,0,32153,32153
2022-07-11,Don’t Tread on Me,0,24459,24459
2022-07-11,Stroud Boyz,0,16851,16851
2022-07-11,The Shake’N’Bakerz,0,33731,33731
2022-07-11,Low Taper Feyd,0,34359,34359
2022-07-11,Washed up Wilsons,0,37400,37400
2022-07-11,The Cleveland Josh Allens,0,49803,49803
2022-07-11,Bye Week,0,21159,21159
2022-07-11,Turrible. Just turrible.,0,24459,24459
2022-07-12,Stanford Marshmallows,71298,25976,97274
2022-07-12,All-Pro KTC,77290,32434,109724
2022-07-12,Don’t Tread on Me,80540,24761,105301
2022-07-12,Stroud Boyz,64709,17144,81853
2022-07-12,The Shake’N’Bakerz,52364,34167,86531
2022-07-12,Low Taper Feyd,61910,34844,96754
2022-07-12,Washed up Wilsons,64211,37750,101961
2022-07-12,The Cleveland Josh Allens,55726,50153,105879
2022-07-12,Bye Week,64425,21400,85825
2022-07-12,Turrible. Just turrible.,70929,24761,95690
2022-07-13,Stanford Marshmallows,71300,25927,97227
2022-07-13,All-Pro KTC,77253,32551,109804
2022-07-13,Don’t Tread on Me,80678,24682,105360
2022-07-13,Stroud Boyz,64547,17045,81592
2022-07-13,The Shake’N’Bakerz,52392,34048,86440
2022-07-13,Low Taper Feyd,61979,34639,96618
2022-07-13,Washed up Wilsons,64101,37744,101845
2022-07-13,The Cleveland Josh Allens,55848,50349,106197
2022-07-13,Bye Week,64239,21363,85602
2022-07-13,Turrible. Just turrible.,70922,24682,95604
2022-07-14,Stanford Marshmallows,71550,26023,97573
2022-07-14,All-Pro KTC,77351,32863,110214
2022-07-14,Don’t Tread on Me,80705,24770,105475
2022-07-14,Stroud Boyz,64416,17045,81461
2022-07-14,The Shake’N’Bakerz,52273,34211,86484
2022-07-14,Low Taper Feyd,61911,34781,96692
2022-07-14,Washed up Wilsons,64046,37947,101993
2022-07-14,The Cleveland Josh Allens,55652,50757,106409
2022-07-14,Bye Week,64184,21433,85617
2022-07-14,Turrible. Just turrible.,71058,24770,95828
2022-07-15,Stanford Marshmallows,71826,25994,97820
2022-07-15,All-Pro KTC,77096,32646,109742
2022-07-15,Don’t Tread on Me,80710,24643,105353
2022-07-15,Stroud Boyz,64403,16925,81328
2022-07-15,The Shake’N’Bakerz,52292,33859,86151
2022-07-15,Low Taper Feyd,62199,34468,96667
2022-07-15,Washed up Wilsons,64249,37738,101987
2022-07-15,The Cleveland Josh Allens,55671,50556,106227
2022-07-15,Bye Week,64135,21368,85503
2022-07-15,Turrible. Just turrible.,70962,24643,95605
2022-07-16,Stanford Marshmallows,71672,25819,97491
2022-07-16,All-Pro KTC,77266,32785,110051
2022-07-16,Don’t Tread on Me,80980,24530,105510
2022-07-16,Stroud Boyz,64445,16761,81206
2022-07-16,The Shake’N’Bakerz,52348,33773,86121
2022-07-16,Low Taper Feyd,61884,34274,96158
2022-07-16,Washed up Wilsons,64279,37813,102092
2022-07-16,The Cleveland Josh Allens,55547,50803,106350
2022-07-16,Bye Week,64015,21282,85297
2022-07-16,Turrible. Just turrible.,70633,24530,95163
2022-07-17,Stanford Marshmallows,71484,25832,97316
2022-07-17,All-Pro KTC,77062,32519,109581
2022-07-17,Don’t Tread on Me,81029,24550,105579
2022-07-17,Stroud Boyz,64285,16863,81148
2022-07-17,The Shake’N’Bakerz,52396,33730,86126
2022-07-17,Low Taper Feyd,61820,34279,96099
2022-07-17,Washed up Wilsons,64128,37748,101876
2022-07-17,The Cleveland Josh Allens,55522,50502,106024
2022-07-17,Bye Week,64225,21307,85532
2022-07-17,Turrible. Just turrible.,70478,24550,95028
2022-07-18,Stanford Marshmallows,71448,25801,97249
2022-07-18,All-Pro KTC,76888,32399,109287
2022-07-18,Don’t Tread on Me,80883,24616,105499
2022-07-18,Stroud Boyz,64497,17042,81539
2022-07-18,The Shake’N’Bakerz,52890,33967,86857
2022-07-18,Low Taper Feyd,61947,34501,96448
2022-07-18,Washed up Wilsons,64076,37723,101799
2022-07-18,The Cleveland Josh Allens,55445,50224,105669
2022-07-18,Bye Week,64462,21321,85783
2022-07-18,Turrible. Just turrible.,70731,24616,95347
2022-07-19,Stanford Marshmallows,71672,25802,97474
2022-07-19,All-Pro KTC,77058,32526,109584
2022-07-19,Don’t Tread on Me,80841,24628,105469
2022-07-19,Stroud Boyz,64462,16984,81446
2022-07-19,The Shake’N’Bakerz,53070,34017,87087
2022-07-19,Low Taper Feyd,62030,34582,96612
2022-07-19,Washed up Wilsons,64023,37781,101804
2022-07-19,The Cleveland Josh Allens,55318,50352,105670
2022-07-19,Bye Week,64278,21310,85588
2022-07-19,Turrible. Just turrible.,70820,24628,95448
2022-07-20,Stanford Marshmallows,71608,25676,97284
2022-07-20,All-Pro KTC,77052,32519,109571
2022-07-20,Don’t Tread on Me,80694,24473,105167
2022-07-20,Stroud Boyz,64624,16796,81420
2022-07-20,The Shake’N’Bakerz,53007,33801,86808
2022-07-20,Low Taper Feyd,61863,34352,96215
2022-07-20,Washed up Wilsons,64175,37606,101781
2022-07-20,The Cleveland Josh Allens,55285,50294,105579
2022-07-20,Bye Week,64475,21180,85655
2022-07-20,Turrible. Just turrible.,70900,24473,95373
2022-07-21,Stanford Marshmallows,71769,25713,97482
2022-07-21,All-Pro KTC,76897,32500,109397
2022-07-21,Don’t Tread on Me,80600,24653,105253
2022-07-21,Stroud Boyz,64602,17042,81644
2022-07-21,The Shake’N’Bakerz,53002,34101,87103
2022-07-21,Low Taper Feyd,61897,34673,96570
2022-07-21,Washed up Wilsons,64129,37918,102047
2022-07-21,The Cleveland Josh Allens,55440,50344,105784
2022-07-21,Bye Week,64256,21313,85569
2022-07-21,Turrible. Just turrible.,70877,24653,95530
2022-07-22,Stanford Marshmallows,71716,25546,97262
2022-07-22,All-Pro KTC,76968,32384,109352
2022-07-22,Don’t Tread on Me,80538,24551,105089
2022-07-22,Stroud Boyz,64509,17002,81511
2022-07-22,The Shake’N’Bakerz,52842,33919,86761
2022-07-22,Low Taper Feyd,61985,34475,96460
2022-07-22,Washed up Wilsons,64270,37912,102182
2022-07-22,The Cleveland Josh Allens,55601,50257,105858
2022-07-22,Bye Week,64299,21243,85542
2022-07-22,Turrible. Just turrible.,70863,24551,95414
2022-07-23,Stanford Marshmallows,71713,25344,97057
2022-07-23,All-Pro KTC,76958,32223,109181
2022-07-23,Don’t Tread on Me,80636,24298,104934
2022-07-23,Stroud Boyz,64462,16745,81207
2022-07-23,The Shake’N’Bakerz,52840,33581,86421
2022-07-23,Low Taper Feyd,62039,34129,96168
2022-07-23,Washed up Wilsons,64160,37511,101671
2022-07-23,The Cleveland Josh Allens,55556,49920,105476
2022-07-23,Bye Week,64516,21021,85537
2022-07-23,Turrible. Just turrible.,70797,24298,95095
2022-07-24,Stanford Marshmallows,71703,25471,97174
2022-07-24,All-Pro KTC,77181,32497,109678
2022-07-24,Don’t Tread on Me,80526,24448,104974
2022-07-24,Stroud Boyz,64275,16837,81112
2022-07-24,The Shake’N’Bakerz,52682,33854,86536
2022-07-24,Low Taper Feyd,61975,34369,96344
2022-07-24,Washed up Wilsons,64110,37780,101890
2022-07-24,The Cleveland Josh Allens,55550,50305,105855
2022-07-24,Bye Week,64557,21141,85698
2022-07-24,Turrible. Just turrible.,70813,24448,95261
2022-07-25,Stanford Marshmallows,71689,25702,97391
2022-07-25,All-Pro KTC,77077,32702,109779
2022-07-25,Don’t Tread on Me,80235,24474,104709
2022-07-25,Stroud Boyz,64376,16734,81110
2022-07-25,The Shake’N’Bakerz,52711,33689,86400
2022-07-25,Low Taper Feyd,61877,34212,96089
2022-07-25,Washed up Wilsons,64041,37811,101852
2022-07-25,The Cleveland Josh Allens,55659,50704,106363
2022-07-25,Bye Week,64899,21228,86127
2022-07-25,Turrible. Just turrible.,71063,24474,95537
2022-07-26,Stanford Marshmallows,72017,25698,97715
2022-07-26,All-Pro KTC,76966,32634,109600
2022-07-26,Don’t Tread on Me,80138,24504,104642
2022-07-26,Stroud Boyz,64753,16793,81546
2022-07-26,The Shake’N’Bakerz,52742,33730,86472
2022-07-26,Low Taper Feyd,61911,34338,96249
2022-07-26,Washed up Wilsons,64177,37800,101977
2022-07-26,The Cleveland Josh Allens,55748,50543,106291
2022-07-26,Bye Week,64588,21226,85814
2022-07-26,Turrible. Just turrible.,70945,24504,95449
2022-07-27,Stanford Marshmallows,72237,33698,105935
2022-07-27,All-Pro KTC,81661,34819,116480
2022-07-27,Don’t Tread on Me,80622,27088,107710
2022-07-27,Stroud Boyz,66168,20527,86695
2022-07-27,The Shake’N’Bakerz,62707,24038,86745
2022-07-27,Low Taper Feyd,68492,24693,93185
2022-07-27,Washed up Wilsons,71487,19023,90510
2022-07-27,The Cleveland Josh Allens,64339,44891,109230
2022-07-27,Bye Week,67753,23862,91615
2022-07-27,Turrible. Just turrible.,75867,18241,94108
2022-07-28,Stanford Marshmallows,72391,33724,106115
2022-07-28,All-Pro KTC,81469,34957,116426
2022-07-28,Don’t Tread on Me,80545,27115,107660
2022-07-28,Stroud Boyz,66166,20520,86686
2022-07-28,The Shake’N’Bakerz,62814,23972,86786
2022-07-28,Low Taper Feyd,68613,24716,93329
2022-07-28,Washed up Wilsons,71408,19055,90463
2022-07-28,The Cleveland Josh Allens,64427,45004,109431
2022-07-28,Bye Week,67707,23867,91574
2022-07-28,Turrible. Just turrible.,75999,18220,94219
2022-07-29,Stanford Marshmallows,72444,33707,106151
2022-07-29,All-Pro KTC,81514,35032,116546
2022-07-29,Don’t Tread on Me,80817,27097,107914
2022-07-29,Stroud Boyz,66101,20466,86567
2022-07-29,The Shake’N’Bakerz,62834,23919,86753
2022-07-29,Low Taper Feyd,68580,24652,93232
2022-07-29,Washed up Wilsons,71544,18979,90523
2022-07-29,The Cleveland Josh Allens,64242,45116,109358
2022-07-29,Bye Week,67723,23848,91571
2022-07-29,Turrible. Just turrible.,75729,18154,93883
2022-07-30,Stanford Marshmallows,72464,33817,106281
2022-07-30,All-Pro KTC,81671,34979,116650
2022-07-30,Don’t Tread on Me,80936,27187,108123
2022-07-30,Stroud Boyz,65641,20608,86249
2022-07-30,The Shake’N’Bakerz,64453,20608,85061
2022-07-30,Low Taper Feyd,68763,24813,93576
2022-07-30,Washed up Wilsons,71847,22614,94461
2022-07-30,The Cleveland Josh Allens,63920,45054,108974
2022-07-30,Bye Week,67543,23917,91460
2022-07-30,Turrible. Just turrible.,76185,18273,94458
2022-07-31,Stanford Marshmallows,71965,33746,105711
2022-07-31,All-Pro KTC,81657,34946,116603
2022-07-31,Don’t Tread on Me,81308,27134,108442
2022-07-31,Stroud Boyz,65667,20508,86175
2022-07-31,The Shake’N’Bakerz,64675,20508,85183
2022-07-31,Low Taper Feyd,68580,24710,93290
2022-07-31,Washed up Wilsons,71908,22562,94470
2022-07-31,The Cleveland Josh Allens,63780,45060,108840
2022-07-31,Bye Week,67556,23908,91464
2022-07-31,Turrible. Just turrible.,76186,18258,94444
2022-08-01,Stanford Marshmallows,71939,33735,105674
2022-08-01,All-Pro KTC,81729,34987,116716
2022-08-01,Don’t Tread on Me,81460,27130,108590
2022-08-01,Stroud Boyz,65400,20579,85979
2022-08-01,The Shake’N’Bakerz,64560,20579,85139
2022-08-01,Low Taper Feyd,68599,24755,93354
2022-08-01,Washed up Wilsons,72033,22492,94525
2022-08-01,The Cleveland Josh Allens,63849,44977,108826
2022-08-01,Bye Week,67578,23857,91435
2022-08-01,Turrible. Just turrible.,76159,18209,94368
2022-08-02,Stanford Marshmallows,72462,34036,106498
2022-08-02,All-Pro KTC,81583,35284,116867
2022-08-02,Don’t Tread on Me,81195,27344,108539
2022-08-02,Stroud Boyz,65729,20693,86422
2022-08-02,The Shake’N’Bakerz,64541,20693,85234
2022-08-02,Low Taper Feyd,68422,24932,93354
2022-08-02,Washed up Wilsons,71805,22650,94455
2022-08-02,The Cleveland Josh Allens,63421,45393,108814
2022-08-02,Bye Week,67552,24057,91609
2022-08-02,Turrible. Just turrible.,75711,18358,94069
2022-08-03,Stanford Marshmallows,72624,33951,106575
2022-08-03,All-Pro KTC,81905,35170,117075
2022-08-03,Don’t Tread on Me,80928,27277,108205
2022-08-03,Stroud Boyz,65714,20577,86291
2022-08-03,The Shake’N’Bakerz,64780,20577,85357
2022-08-03,Low Taper Feyd,68636,24838,93474
2022-08-03,Washed up Wilsons,71674,22671,94345
2022-08-03,The Cleveland Josh Allens,63590,45377,108967
2022-08-03,Bye Week,67592,24016,91608
2022-08-03,Turrible. Just turrible.,75757,18316,94073
2022-08-04,Stanford Marshmallows,72385,33920,106305
2022-08-04,All-Pro KTC,76198,43204,119402
2022-08-04,Don’t Tread on Me,80914,27289,108203
2022-08-04,Stroud Boyz,65746,20652,86398
2022-08-04,The Shake’N’Bakerz,64897,20652,85549
2022-08-04,Low Taper Feyd,68657,24872,93529
2022-08-04,Washed up Wilsons,73554,14630,88184
2022-08-04,The Cleveland Josh Allens,63480,45260,108740
2022-08-04,Bye Week,67625,24039,91664
2022-08-04,Turrible. Just turrible.,75745,18372,94117
2022-08-05,Stanford Marshmallows,72261,34059,106320
2022-08-05,All-Pro KTC,76261,43122,119383
2022-08-05,Don’t Tread on Me,80916,27360,108276
2022-08-05,Stroud Boyz,65775,20774,86549
2022-08-05,The Shake’N’Bakerz,64612,20774,85386
2022-08-05,Low Taper Feyd,68489,25025,93514
2022-08-05,Washed up Wilsons,73601,14742,88343
2022-08-05,The Cleveland Josh Allens,63405,45130,108535
2022-08-05,Bye Week,67702,24103,91805
2022-08-05,Turrible. Just turrible.,75816,18511,94327
2022-08-06,Stanford Marshmallows,72218,34199,106417
2022-08-06,All-Pro KTC,76310,43236,119546
2022-08-06,Don’t Tread on Me,80975,27426,108401
2022-08-06,Stroud Boyz,65613,20800,86413
2022-08-06,The Shake’N’Bakerz,64611,20800,85411
2022-08-06,Low Taper Feyd,68519,25076,93595
2022-08-06,Washed up Wilsons,73691,14733,88424
2022-08-06,The Cleveland Josh Allens,63300,45280,108580
2022-08-06,Bye Week,67969,24162,92131
2022-08-06,Turrible. Just turrible.,75772,18548,94320
2022-08-07,Stanford Marshmallows,72134,34428,106562
2022-08-07,All-Pro KTC,76097,43518,119615
2022-08-07,Don’t Tread on Me,81150,27585,108735
2022-08-07,Stroud Boyz,65482,20943,86425
2022-08-07,The Shake’N’Bakerz,64624,20943,85567
2022-08-07,Low Taper Feyd,68676,25239,93915
2022-08-07,Washed up Wilsons,73699,14758,88457
2022-08-07,The Cleveland Josh Allens,63364,45533,108897
2022-08-07,Bye Week,67873,24278,92151
2022-08-07,Turrible. Just turrible.,75798,18625,94423
2022-08-08,Stanford Marshmallows,72047,34415,106462
2022-08-08,All-Pro KTC,76224,43554,119778
2022-08-08,Don’t Tread on Me,81412,27607,109019
2022-08-08,Stroud Boyz,65451,20862,86313
2022-08-08,The Shake’N’Bakerz,64419,20862,85281
2022-08-08,Low Taper Feyd,68977,25177,94154
2022-08-08,Washed up Wilsons,73553,14832,88385
2022-08-08,The Cleveland Josh Allens,63033,45682,108715
2022-08-08,Bye Week,67807,24372,92179
2022-08-08,Turrible. Just turrible.,75985,18707,94692
2022-08-09,Stanford Marshmallows,71763,34205,105968
2022-08-09,All-Pro KTC,76486,43440,119926
2022-08-09,Don’t Tread on Me,81317,27424,108741
2022-08-09,Stroud Boyz,65538,20759,86297
2022-08-09,The Shake’N’Bakerz,64180,20759,84939
2022-08-09,Low Taper Feyd,67907,25057,92964
2022-08-09,Washed up Wilsons,73448,14599,88047
2022-08-09,The Cleveland Josh Allens,62994,45437,108431
2022-08-09,Bye Week,68971,24117,93088
2022-08-09,Turrible. Just turrible.,75984,18443,94427
2022-08-10,Stanford Marshmallows,71829,34111,105940
2022-08-10,All-Pro KTC,76520,43305,119825
2022-08-10,Don’t Tread on Me,81411,27354,108765
2022-08-10,Stroud Boyz,65398,20804,86202
2022-08-10,The Shake’N’Bakerz,64060,20804,84864
2022-08-10,Low Taper Feyd,67842,25058,92900
2022-08-10,Washed up Wilsons,73924,14545,88469
2022-08-10,The Cleveland Josh Allens,62761,45194,107955
2022-08-10,Bye Week,68891,24005,92896
2022-08-10,Turrible. Just turrible.,75945,18360,94305
2022-08-11,Stanford Marshmallows,71876,34018,105894
2022-08-11,All-Pro KTC,77326,43116,120442
2022-08-11,Don’t Tread on Me,81579,27246,108825
2022-08-11,Stroud Boyz,65418,20669,86087
2022-08-11,The Shake’N’Bakerz,63726,20669,84395
2022-08-11,Low Taper Feyd,67769,24951,92720
2022-08-11,Washed up Wilsons,73871,14501,88372
2022-08-11,The Cleveland Josh Allens,62772,45053,107825
2022-08-11,Bye Week,68968,23926,92894
2022-08-11,Turrible. Just turrible.,76052,18311,94363
2022-08-12,Stanford Marshmallows,71712,34390,106102
2022-08-12,All-Pro KTC,77338,43578,120916
2022-08-12,Don’t Tread on Me,81867,27523,109390
2022-08-12,Stroud Boyz,65291,20876,86167
2022-08-12,The Shake’N’Bakerz,63632,20876,84508
2022-08-12,Low Taper Feyd,67789,25252,93041
2022-08-12,Washed up Wilsons,73832,14646,88478
2022-08-12,The Cleveland Josh Allens,62896,45508,108404
